"userid","neuro","sentiment"
"6497f553b0b9caf8927b54032673a5be","+","0.33946391757987754"

"293b4563a092cfb9a6c8fb22819d6c6a","-","0.56970876949727889"

"cca5be9ddc2d5ca1799c2be7d1d3dcb7","-","0.53705372592853029"

"985575b2fbdb18c30246334705fd305e","-","0.4952142685743795"

"e6eec87f7382c2a1a78972ef1916fa34","+","0.64582006257848812"

"408fbd866e4aed0c3783e4a6e14b00d5","-","0.56606401143036411"

"9a9edc60d2bfd9240c21bdfca4591a82","-","0.34778645024301685"

"7e54a1e420a903bb87f77a2fc3a7f563","-","0.67692006756048473"

"fdcb80141411b69442a53e8d65c34126","-","0.72142190043003873"

"5f35a7b1cb3c0be67bcb43b638906a2c","-","0.6523903807002317"

"83e7920ad09f25c6356366acc71a3a1c","-","0.6380007969611371"

"6d2f34fc7c7e02efe2bd0b472e4bcc68","-","0.15993009930404065"

"4b006dcab6a5b1df3c0f0cc67965b99b","-","0.58849745845527468"

"cb0720d036265f12267de73343b36442","-","0.64814208647324723"

"f15d9a59f56d0f968e2a0e32dc91775e","-","0.76015750485001399"

"b5216de11cb6bd140c4a12245e6f6a1b","-","0.54632508043899686"

"6e97a891949856e49e36502cee8ce2ff","-","0.66727003375095639"

"0e30881fe52b568d2b8b24f03c002190","-","0.63714781876330862"

"955e04e734cbf460623bd376c138a12b","-","0.62779873978131773"

"e8b7bc98903d215879dba72a821ee0ef","-","0.5196638143919079"

"a2a674171aaf9bf760c4be8d4d2ab627","-","0.70311152792670761"

"ca1be3e2112a578b96c21037d29b6dad","-","0.56558841426875539"

"3efefe96c0171f440624f278b73ac98b","-","0.74544185108938488"

"40bc0611fbc9e052d8220abe0ba3046e","-","0.64465014195630899"

"043f6abea57838bdef28f6daefa8f645","-","0.68925793225519882"

"5fa11ba570db6d80b05f9524c07fd7a9","-","0.70723247377464038"

"0b2ac76cbfb734d39ed2ecd49a1911cc","-","0.67724044139035255"

"587de638aa3cd3508b08ea6851089fb2","-","0.62230875641052164"

"db28c43d7423d52e8fc83e37aa853710","-","0.54635002424873835"

"8f4d1b2a2dffb88c731ee57b86ef8762","-","0.65452109004607384"

"d99a528e775d8ede7131a9f4e2c00397","-","0.56091233739822532"

"b5be409ca078c27113dd6789bc43523a","-","0.88283580289768326"

"41c2a80bceb78eb3b09b65706e132822","-","0.80459445962035037"

"fa07d07eb728504e8a51a1b0816f1a73","-","0.71049918571105319"

"1bc12e804165160c4d283fce30436886","-","0.92442518967701093"

"253e5d3f3c1aa14b243e5f03c239be91","-","0.68015326481749394"

"f349abe374973427bfa7ef9e27bfcc58","-","0.47360717308487721"

"b311c3b5c0b5a9a0f26508f97f6cdb6f","-","0.62759017369948655"

"e4d838066df6b7189ba335d8126d3935","-","0.73646523235807837"

"c031931ea79269fab22a67328e87fa0b","-","0.65966735752499939"

"c23b639a0736b51766728303475125a7","-","0.6133681797056505"

"f92f8988b349170dab5a6ca8e726708d","-","0.55457304538977747"

"4a7ab8f13473d9a79c315c173f53c02a","-","0.88913971512509293"

"02d226f8c59404bb719b3810d4f65ab6","+","0.52392586760329452"

"75e28d90034e46ee32a57c8e6f1cf811","+","0.47548894622777721"

"a00b82ae17aab99503c3b8d395be588e","+","0.70186110468610563"

"7f9b4582477e4068b14fc2d238ede7ed","-","0.84660300212289008"

"d6b710413d01d8dc64c7329ab647f41b","-","0.81564371460089569"

"4a9f1926e7cb3761adafbd5f4c36c88a","-","0.36432525008073358"

"cff55b03f2f1bdfb9d157f51e3913fe9","-","0.64443832008730728"

"8c10758df8a679ec1243785422260e40","-","0.66233193178410399"

"1c3d32c5766fc217d469459a9336bb71","-","0.66162389768733065"

"18db868d8a3418151b764415ac449c17","-","0.60060522261010363"

"b0572bbef212d1e33e37807a5187d19d","-","0.47939625533308372"

"c5b7cff36cd12c69131f00137b682a39","-","0.62458910283765601"

"f29e200900dc8910afe94d30909ecd0a","-","0.69891186665279137"

"7ee3d21da074c05b914ff9ed94d8e971","-","0.52286163908007288"

"fae165b3cea837301aeb68cc232be410","-","0.56542657241927685"

"2898d9933469554e5c358927cad1701c","-","0.84645409798447857"

"3255c2d239b9471893a1bffb4617c063","-","0.73759889730046213"

"ac4e6ce30c8b4be2a49ba9345fbe29fa","-","0.56897136753574562"

"f45aa771d81ef5e14d2a9ebe22e17b0c","-","0.77599115883042369"

"3668d2c33f1705cdcd01297d42e542f9","-","0.48376059069462574"

"6191b5a1e6b39325ed598ba6c02e7f37","-","0.70720253627961482"

"33ac4a867d7b79b2a09042c7e7f6bfa0","-","0.52501053525988584"

"894c31a7ddec410b5c9f577aee0e00f1","-","0.63141623878129216"

"e0f0167b6353c40e84789518cad39f45","-","0.82255296805556"

"f7697dde79be760d858d497acc72d857","-","0.83667725941182691"

"fed7242a3912a5c33ce8138ed136bdd1","-","0.80284705360299846"

"e2910d8e2975ec85bc3495e8a3079f27","-","0.64462778283154176"

"8ebe0c43fac116bf37802ea15773d827","-","0.54194701473500984"

"3e247d6ca02283a61d004a4005e23bad","-","0.69793336241425019"

"df89a4e39ab1f8d32a623d03e57fc36d","-","0.51177822999576417"

"a798412ac1d5c2fea5bb344f95fef6da","-","0.58701283068288013"

"143e7d069b2b70210e56081c23f2069d","-","0.44417553714665647"

"82d65f5160387ec3cac71762d5097866","-","0.77540941714059142"

"4271c911e087e1e670298816304131df","-","0.57044733751730481"

"7380442b29d24e88080a42deefa5c126","-","0.7519741268296094"

"7f1aa668d032eca2a996ecc90c8b34f8","-","0.70296431917435365"

"b68d30e86340719e7d3202fe56586ea2","-","0.52095515329982645"

"f356af98cbd929d5ece697973786fecb","-","0.71940420831114071"

"482d75b39e1cb9405f709c1b7cf2c4db","-","0.65960173055781735"

"b2bd7c862f1c81ad864c2373d4939899","-","0.28383380812672077"

"ce7f4d8cc47f4f15ff6c2074ef994a1d","-","0.47951177582179194"

"ceda94cc6a943abc1cd54e6ccdf74bf6","+","0.71250578330203584"

"450a45ba8d285f9a43f9c35d1baa2bbd","-","0.87990191738636814"

"d2d80500325d201de57eb1f070a6586c","-","0.53120892395466546"

"363ad6c2fbf167e86aa12eb3f5792f71","-","0.59949317727913531"

"e62c9b7489cef22de97abf7958e69831","-","0.59367802991862539"

"34e3e57135c81176b07a65362f93e7dc","+","0.42578288035246331"

"862c1403706f38f8a38872551b12e07a","-","0.69575208572260805"

"ae1bc564c905071e9b15c058677a5349","-","0.7020498398093219"

"c6988df239efd7e1451315961c913a45","-","0.31402780660762719"

"9861c7b2a69ead7a85649f9990795ed5","+","0.50753720173389028"

"3e17d2b2646c71ebe8a74a76f74d9c66","+","0.81183351139281856"

"91e8c4bf2eee6a219ec36ea8005d7515","-","0.56647797549538104"

"4273fa1b38c15d1ab76bbba234810a15","-","0.95742176022214642"

"c52bdc7d899af83ab543be876348e38c","-","0.93143662798032689"

"6c7fc3ac8e6151eb3785a5a38fb15a3b","-","0.7484544693380224"

"0e1786fbe2a056224827ef7c95c72e3c","-","0.64385183240789745"

"83b2b913cac760e7a912132ebd41e073","-","0.8086116726731627"

"feefb32ba90b3e6112842f36179956b2","-","0.73037311636786073"

"e76d35bd97c00b90be1d84765bd53c68","+","0.70916836855200738"

"c598e62eb9b9ede2590e0815a603816f","-","0.33751168372073909"

"f80644859abfbc92e9a92072c2dc50fa","-","0.76796060069040872"

"ecf4e45dd32849c6ee0d6bee512a8419","-","0.62102153798613002"

"edbcc7f49dd7ab5a5816d29fba85cfa5","-","0.66882324208202526"

"5c5803665c9e7294b2f16ff0a437c3cd","-","0.6552768576847301"

"d8f3584a90012dca70479b6bf1bf08ef","+","0.77567562122917877"

"b965e32cd13e12eae3839e2387b6f3d6","+","0.42971341443080635"

"f2a460d588950c89dbb8807fba037f24","-","0.8262697354563997"

"1f58d7df4113238b4df347c25466ab0a","+","0.65239353134206557"

"7f49a7258bf895bcbc73c77f1cc8d05b","-","0.73471161227466808"

"d7bf18d324e1220689297b8d4a7d2525","+","0.73841254935696954"

"917c38788ea36d939a7a57d4db35c494","-","0.7061513284229044"

"f2ff54a2b83d67831349052ec76fbbc1","-","0.71127810816071801"

"917636d81e277fb104914eb62a80adc5","-","0.078671990071385686"

"fa48d798cd70c12293015c297694f25b","-","0.44056309703808449"

"e6769adaa9438ef03482f87da64403f6","-","0.65975622802787393"

"a880b3ad0e843d2c98b2e30b63571017","-","0.62817471200815789"

"e345cf396a06da0c9bc8edc6c89396de","-","0.89661136353210669"

"c378f5e18d9df3fcf53fa59e7ceaf386","-","0.74338665321428665"

"d7b09c0d243ddce023e823324f90f640","-","0.51901897344739778"

"7f85c234069ef572a0ce135916c529cb","-","0.72647605876746524"

"a500dfbde4f9279aae4a4d1dc6d8175a","-","0.93987048641426074"

"455ba698be14cbb51f7a04c4a0eeba2c","+","0.63270045318166224"

"4d88f513817bd15332cf8f49c16e5e81","-","0.6405139540368594"

"574683dd5a65a746c7bdb9fe766f3208","-","0.64811819445519214"

"eaf0c7efaefeba0c9651047e29e4c0d3","-","0.58996159928614633"

"844deb815b7f34477aca573f1fc56398","-","0.82929265116930662"

"e168c7ef600f12c24a815e761b66fb47","-","0.49433434926096564"

"24d04617cd7c2b230b3a7717646d3ba9","-","0.51060451304039389"

"16b6a298fbd7f15947b5e8ff78b177b2","-","0.80297170595172274"

"fdcd3585b45915be422537040f272bdf","-","0.40308842376541021"

"e2c72097fa20d7d3271a83a1fe0663b0","-","0.56838257438284623"

"4f05cfd6cda481d86cdedd1bdad02fd7","-","0.71634622741691267"

"507b7d44c4f1a7a718d48adc66417d4e","-","0.75312782527397371"

"c5e9070185458949bcea890619a9dd1e","-","0.81991751615616093"

"38809db781a5204f07f13d79474d7a40","-","0.62845750611966533"

"56e82fc5ad33992839505dc85fcca0f6","-","0.41445467343167075"

"b796f5f61eda6cb5ac60817aecea1646","-","0.63394571472446726"

"c237f9aa4a4b2b09fb5ec99c79047708","-","0.6421609239734356"

"e81e59051d605542fee2b60984879208","-","0.57860676539718592"

"da4346e32da910438ac11e7e1805c644","-","0.74841759113094375"

"0a4ad7695c1c5cfe831d8f0fe31a85a0","-","0.69049528672035665"

"0dec91076b6f10ce3393ec02ecc7822e","-","0.47830688212013367"

"35368b35a1b074b556fc888b14658094","-","0.62731639508219272"

"98a208d21213e4879fb9482f088ae8c5","-","0.94642118245273421"

"bfe682dd4e88d814fbd14361ae730644","-","0.66530441873924262"

"dccd1f2e3e2bddd3d995d2f31ff3f313","-","0.6161837443069339"

"c1eb96bf3b3755bcf2bcf755eefdda56","-","0.5401290571344346"

"eb1c0640bf499bc0cb24f829d95a717b","-","0.85739142267746593"

"c612e92608fa7bf49bcad3cf38ce29b5","+","0.6743299559333249"

"777f2d06a503ee722b822c84bb77c619","-","0.78349965898084384"

"c82d4f19686e5a7aca3d44e6c41305c6","-","0.71618493060217747"

"65c0c27508531efc5dadb3905e787256","-","0.65573385706501908"

"f8ef092abd6bf25d8a0928da91fc9f68","-","0.66430851632971755"

"e99c294759e70f5b8b710c0d7ceaf0d6","+","0.60730464159150943"

"343893f4ec72ccbd2954b74ae959afd7","-","0.66403258544196364"

"d1516859ac7f62993b711ef462da6354","-","0.63605019841698274"

"61003589b0d04b24fd9e4eb926e7d141","-","0.58585269908938331"

"270cc44ae98b9bf19a0cbeacaba92252","-","0.61031563521664978"

"0fbbcc2b2b3249fd5f28333983d97683","-","0.69265085764483081"

"e4594e50c5201a6c8a6019fb5e47af16","-","0.64462804872379142"

"dc155e4a9515031220130199a7fe0270","+","0.70118260510545538"

"5e8486fc088504f987db5340745a1bff","-","0.74393935795409771"

"8c2f13c0ea37bc5dca1b5fbac486dd8a","-","0.78380905527183187"

"5c10bb076ced7976d6de7becb4cb3ed1","-","0.72431645853960402"

"006dd2ba64cabcbb44b2a0ccec4fef59","+","0.47023722448561284"

"c72d1fefa1b7c3827f91dcea6eea3b14","-","0.60707622995628385"

"c1ef5aff2e08d783ecc772cffa3de550","-","0.63279845211106056"

"2a003619ed1cfa895f8b7b3ad9451f49","-","0.45628340449770449"

"250a269b6bc2d6ae6fbfcf37dcd8999b","-","0.72166493598081349"

"3a367cf6ee04bfcbf84c02291b480b31","-","0.70417002765568892"

"d0c13666134e46fd7ded648bc306ad54","-","0.61425577162362865"

"53a67fe849b91679a0fb67ab2d41b6a4","-","0.50425997190290373"

"5be92f18d9e24c6be26f5e4e368c66f4","-","0.8275725336570664"

"ad463bf3519f192cbcedf78017f0df0c","-","0.83339387249161601"

"d2ff1230c7c92adb9fb557a5ebf64015","-","0.5619170719902814"

"3fb8c37f9789f085de1477746f612532","-","0.67935423511662985"

"ebd3e6a8f6d7bca6cece361dc22668b4","-","0.58648324159161769"

"517ba20031c31312313d2d696959ba4d","-","0.61182815599672691"

"9ddd56fe6430e3b23678c761e50c4951","-","0.62226254890578492"

"1cdd9cf3f5420f1a190200640e39ebf0","-","0.64123312397922971"

"6e2b38abfd32d966c121cb065b19507d","-","0.62900091773630662"

"1c8116798fe4efee0bc86d71927400d9","-","0.78812970830724283"

"71a95b7fab1fe3dc6eed38f3f26ca0e9","-","0.49167077484611599"

"669f5d0cecdbe9538b01bf30420c66bc","-","0.69212818748708071"

"252b1ee945305fdae1448d97ddfe63f8","-","0.80435711055849968"

"940ffe5e327d48f998282c2fc1fe0343","-","0.59417034934550972"

"9f31332f2d76a25efc6af05a353ee9bd","-","0.76640341776172927"

"6446d8555111ee3a45aaf21453bb5bc2","+","0.57186892095630792"

"fbd17563c4dbeb6d2bb6a7cd3bcc0bf8","-","0.70387426031977474"

"8d62f9410bae0aa9f31c375f03385efb","-","0.47794079772145132"

"dc20f5b91f427d65c9fdbab6d45c8bc2","-","0.56788526650448756"

"2ebddbc4804c5e78c04418edbb0a4a54","-","0.51547777220809254"

"74793ea80a4ed70f8a829abc872039fa","-","0.92142774706307018"

"bb8410581e97ddca803feefab8d7dff6","-","0.41566031149559907"

"9e031cb38f883b0621faf0936b886634","-","0.59669340039472374"

"a6ff7a1f755c7d6ae28ba2bf0e34f74e","-","0.63623047388014864"

"501d0883a7bb50aade21ae8c43740151","-","0.56928900794819637"

"437de83d7ca186334c4a542d8b2daf5f","-","0.65018022301563161"

"2cb65d459fffd8c24d47cc35a41cb8cf","-","0.42849473695102674"

"d1fee895cdbc2d36bf7ae30033e99e85","-","0.59959217106671903"

"873fbcb67c0d22f234422d6fcb5e253d","-","0.42992176417409178"

"07b792be213dca8a3a6e5c915550da8d","-","0.73513465921217946"

"618da9691f1c0fece7c005e83acc055f","-","0.55096610871503915"

"881556cf54ec9ff4e5f0f15a36060bc9","-","0.60441814867218768"

"f9681fca99c62a0098d569d8a9d46620","-","0.24567299023656913"

"6fd28b4365bc16ee4094947edb8bb586","-","0.58834639899725283"

"deb780a820f1854c5b37ab8b0f8bb8ca","-","0.5855230739499967"

"83075abe0077a59c9a6df889f4391405","-","0.69829521199531053"

"de5f30824b3076c38c460c4b25c93bbe","-","0.47951340708501422"

"cbc2b5f1c5684a023127fb8c38512959","-","0.38041659118245003"

"0e8a36e96ac9d7988fde58aa7bca7607","-","0.72662048206139462"

"b24ac48ac298e2cfb507f6313de0327d","-","0.4939408656827225"

"27b7d965de0a93b74a37ec142a1ca7e5","-","0.78591693963436449"

"b119ed210c0b54c9092c8396966ab76f","-","0.53994986196933648"

"4f7de72b8f522a08c19b67098e7eb3bf","-","0.63953055786659019"

"c82418fa667a79626c51a9385f74a0f1","-","0.78377597775593399"

"a93a659e259e6c8b89488d1ecacbb985","+","0.36857133705773404"

"a1ba4dcd9e5105f56df3a6a4703d4cc1","-","0.63388748863609101"

"1afe79ca7df1fdf4ee412a4480b388d0","-","0.73388891325963479"

"e3b1e7c9ff832bbce8dd353bdb54e06b","-","0.67978905750424246"

"7e262fbbf98b4b08d999b3fe81a9faf0","-","0.91703190838300863"

"fae7c1bc1b4fa62aa340ad42d28f7c4e","-","0.83404571152898854"

"1a735c82aea9aaaaba66bb1ebc48adae","-","0.63004829927514594"

"cce50ebdaf2e1c48b38bb07bf2b5107f","-","0.65428438096808184"

"fc59fff59bfcce559ed2c942fce5160c","-","0.71166864577097178"

"2f39fc19e9b0e7fbebec1cb300b94597","-","0.52139999718206254"

"baa38b1f98a2acc838acb976a835cc7c","-","0.63633520546979883"

"a25f29c945aa9ffea54a0bf95c3bde8c","-","0.40558154977827943"

"56a7de1535f8040c34f24458d8899766","-","0.44754913100790122"

"54a2b93520e2d1fb1347e996ac6db5b5","-","0.76029320799010514"

"b35ce9ea07b21eb719c1629f16e9e834","-","0.8134854044410732"

"9a8795bfc819bd8e71fdb73666da3d80","-","0.70117140378133469"

"cd6239a29aa5b9861cfdd118b11a69c3","-","0.54665338532500873"

"0d20bd8e89d89f1d2c73aba939349a29","-","0.58813809324946897"

"97f080d11c1149aa17eb15b59fb0dad7","+","0.6523662620248275"

"f45013db0adb5b8198f9ee0088b60747","-","0.70572563224461715"

"ade12a8b3c89ded548a4a6b18a4c9b16","-","0.63341851908693736"

"2caf376cadebbe15970149607a58d022","-","0.76598470899831461"

"b81d8cbd275caf5765f66bb019fc0b73","-","0.75911977109363071"

"0712d381c9b1ffdfec50005934277437","-","0.86111310644197381"

"0bc11d867cfde9d6a703ae4b5f6e9c71","-","0.90966041724490088"

"98824c435f33100c4a04ff86e8a50d6d","-","0.87031504883455202"

"e9765eeaaf0fcf57fb2db49ec7ebf584","-","0.5341335495844689"

"cd79cc2300554faa57943d8639b6a588","-","0.85228609340410133"

"4ec5e9daeeef4293a9707e54d43c4570","-","0.88174662389688985"

"3d4b3ebf8dc1e006b764e48673384a60","-","0.81341027815553957"

"35fc002c5085b470142629bff26179d0","-","0.59745388623953211"

"5e9eb73ac0e084137c5dbd1092554a9e","-","0.70556632667990093"

"89151d41d65a69a44c2be2b40a760f56","-","0.83173669566851272"

"30481bb628609059e36f973ce94afbb4","-","0.7587424187967553"

"dd701cf37a576f9e495d23d932dfc42f","-","0.66446804193241449"

"32caf6d79ab184f314f4ff88b72077e3","-","0.49890139093666219"

"4f63802161d8edd39245f1eb6a1057a4","-","0.61036328851700283"

"4aa368d924395f54395ed0f3eb13e317","-","0.73899895910848357"

"44b42343b5a09ac397089288a9c8124d","-","0.73508506344258917"

"4456e5870e95c5fde1f0c44688d2225d","-","0.64459085111394243"

"23e24300bed4d467cf8a6604d3c7ea84","-","0.58770546735787255"

"48fd2523723b8d85439c2d38f07347ec","-","0.64638828032999585"

"0b6acff9ed0f41714dc221f416513c28","-","0.55837568999857612"

"b1bb53be3c74bef040bb58a14914c1c1","-","0.60374170600343424"

"d6d9584d49bfb2f6c1d736d20b8bc914","+","0.73818344334972708"

"118fc9c831b5fcefa279055791a131f7","-","0.68558822204627135"

"909e205fe75b12b675a1e81c6eba3f4f","-","0.5712028149880094"

"daa61aa1e1b4036bfc39450576852cc3","-","0.81790382891406521"

"416c9d089e80c9033bf7eba98363c235","-","0.559690797704955"

"bced549776407f5770ca70740a2d83a5","-","0.71231021645393111"

"959e155a1ffada34dbfebc5be354cc34","-","0.30138056366949395"

"241083d645b0f65c65d12215c19e24bd","-","0.66754155824900352"

"b04e8d33d065f6be9daf425a1e948a45","-","0.63591774411425195"

"f87dd28e07a53ab15b930e07d8ca7e64","-","0.44897178816761563"

"597937dee69b5cdc25a83474816d1e54","-","0.6360362486824781"

"c54d66f09df4a91662d8bda07a7aefcc","+","0.64102867685549236"

"69b5700c5063c14557689d9387c8e6f9","-","0.72457610480304635"

"cc152d32bc005844df9e36490342cbaa","-","0.68213682806127085"

"e5c2eb4620b1a856dde6ac4114099c55","-","0.48831798332760384"

"a4a94a0b63441e4a096d85d0ed7be6f6","-","0.64510342794961406"

"ddaf1fbeae24c24f5e01ab098fd69cd5","+","0.55868115860286915"

"cd6eb91c5ff7ede0178a823f5400e01e","-","0.54891229701528488"

"f4c0b6d7049526a735f48f79fb2bd9ef","-","0.60439685736759852"

"e14ed334fef0834f91606cb609556d02","-","0.77614996635516287"

"6237797d784ccb30b80423d0e118ca9f","-","0.52436602979693392"

"f03872d39d200b69fb2729bff960448a","-","0.59645445950981002"

"380d09b9df2e304b20f0f76059575061","-","0.71575082603684625"

"6ee81b8f4f3b7b7b1f1ba83cb25f69ed","-","0.80299059413030882"

"694433241a0b9af16af21bc22f7a8f17","-","0.71154470644353718"

"751e35cd65cfcd2159af92be9e20fb9e","-","0.7979434121993203"

"97c83690365b2ec7ce0f3199aa5ead11","-","0.57367103291232613"

"f91103a53ae4598fcf605906eb94e472","-","0.75526434406269283"

"5e749ebf8de70168ac8b0a9fea2efe0c","-","0.67856689698680317"

"dde7965a9e978ceb23b4f94f074c7a65","-","0.48802005863268377"

"1871077e2a54e95ab37fe7b010d31716","-","0.80878339784850894"

"5fb6ff12f4acf1fdf918fe128d4dcbad","-","0.6864465847920318"

"42e8821220fc9d10a08b2f3b732fe1b9","-","0.7143837248938848"

"5c1f11780408e6ff37793d4d4ffb60c2","-","0.73326457445701243"

"58748a087b3e41086f8c92f22f5763c6","-","0.54819650996101355"

"4e3e60508d42e8e24183017cd5149efd","-","0.65585170876399057"

"36fdbae0dc798fada00ebfb5fc48c2ed","-","0.6827950372067606"

"6f2ab911482b8c7fa61c5c096f1646f6","-","0.64557558514190427"

"67b62658bc5c02a0a2153619fbbd5bbc","-","0.70494230990444029"

"ab1fbe754601f72e057a4312aee9e6e0","-","0.65183802896959098"

"104a961197d1906f9b293e125c6ce31c","-","0.61856696541981193"

"ef17dc23a87d97ef64115785b15fd5f4","-","0.61404733676327328"

"05416314f0e4a844095a3235b2b43914","-","0.61660784678639169"

"3460ba8e5b00bfbef258ff993bd4cf12","-","0.65685269764402243"

"3f26ad14bdf792c15f9e92fd3d200234","-","0.76135422382965434"

"7db0849978bea4b63388fe992706271e","-","0.70501050285538469"

"847743151497b9c3100e464a65cc6577","+","-0.032826325327470061"

"bf451c195612a70f364e5364e5961e84","-","0.56443907942631555"

"7fbb9243047dc034ea3530dc9e9a053e","-","0.82267868469777516"

"9e5f20bdfe4ed8112cc50037627a0aa4","-","0.73117372107653722"

"88dc538b211cf7a99a2bacc79e57e1a8","-","0.57359106393873971"

"5bfa4986a9f8cf33d8830630d88dd180","-","0.68265748288936901"

"92c517291ee85995a81cafda69092ac8","-","0.66436232615223145"

"aa18455dd63630b1bc9cfece794c554b","-","0.62529411544688396"

"cb9fa802761a6153314afd76497be590","-","0.64436014232189709"

"9ddd4520f0586251d9f58b9327e01d61","-","0.62182918388039832"

"bc92fa63caf86c74e411ee6e9ffc39db","-","0.83575267819763599"

"e1378234e2eac9da4f89e68f1754f230","-","0.4932379433124342"

"c39fa2c0278686b92c865d1017122d3e","-","0.69781991944576571"

"6efdc3b2587ae44bb4d51ec5b57e31d7","-","0.334055442006152"

"b3df0d3c23fd5ab8fbe78eabce1c77db","-","0.65371086306157766"

"a236b6be00891d21fea87e6486f816fd","-","0.78728132076392132"

"1cdf6cba7c871f37ca46f4c51532969c","-","0.7301927959952127"

"2de3ae491bf18de17cf4c6c91e4b6301","-","0.66999905425534501"

"748910a7e92c7d6f2d51e650825e53b2","-","0.70545811588060492"

"eac21d2693bdab0fd239f38d39ae7b36","-","0.69451198559524208"

"35cc88028963de2c1af3abf604078983","-","0.67220369206787345"

"33d45d88ef5b4c7093927eba9f38f31f","-","0.7068650330078351"

"6d241ea606ef5d87ed2d9e0d68da2914","-","0.94725672660249616"

"f8a7ebe81fa7a17a63ac04d3e2681923","+","0.66659998289505207"

"5f65bcc2cb7f03fd197cddf8587b04d7","-","0.61089622104296937"

"49976c02c8fad85f95bed0c0c7311931","-","0.63068101482221417"

"35fd4a26580394b490ee56dba83e4890","-","0.63187445803051268"

"ffb77a9cd8e1e5df3c5a22651b1d26ae","-","0.65279894319445753"

"44033c917bbe98a4e99827444c509fcb","-","0.76232992789310017"

"037bceb5f9b435c87f78fd83078a1a2d","-","0.42779163564977551"

"82ee22bffa095f18b56f99840c5efae3","-","0.84603182839408686"

"2acbf0fced743051cb0ad727398982b7","-","0.61786794184572102"

"a205bc0931ed74fcb84e6dacad35a1f6","-","0.6773465882098324"

