c6a9a43058c8cc8398ca6e97324c0fae	just in from a fun fall night at the <X> <X> <X> <X> down with the brown!	2009-09-26 03:11:53	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	back in <X> after a nice <X> <X>	2009-10-04 18:54:14	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	is not <X> site engineering homework tonite	2009-10-12 03:57:31	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	those who are <X> do not get fruit cup	2009-10-12 18:59:55	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	really wants a <X> for <X> 2010 poster	2009-10-14 18:08:34	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	snow <X> in <X> so <X>	2009-10-16 16:59:29	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	someone just said to me \this <X> reminds me of you\""	2009-10-22 14:21:16	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	oh <PROPMALE>, <PROPMALE>, <X> <X> boy	2009-10-29 01:00:53	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	Friends in <PROPFEMALE> always say Texas <X> idiots, well now <X> have a come <X> <PROPFIRST> Brown.	2010-01-20 02:24:37	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	has discovered that <X> cartoons with his own text best <X> his political views	2010-02-09 00:39:04	123	0	-	3	1	2
c6a9a43058c8cc8398ca6e97324c0fae	West Point graduate <X> <PROPFIRST> <X> <X> to active <X> him this time last <X> <X> he can serve his country <X> a good day.	2010-02-10 01:02:39	123	0	-	2	1	1
c6a9a43058c8cc8398ca6e97324c0fae	is reading about the texas <X> <X> interesting. in one year <PROPFEMALE> <PROPFEMALE> has managed to lose her 25 point lead over <PROPFIRST>.	2010-02-14 21:32:05	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	30 minutes until <X> con <X> <X> <X> and good coffee at <X>	2010-03-07 14:59:16	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	is wishing his great grandmother in <X> a very happy <X> birthday <X> true <X> of our <X> <X> can't be with her to share the day.	2010-03-08 22:50:37	123	0	-	3	1	2
c6a9a43058c8cc8398ca6e97324c0fae	just called his <X> <PROPFIRST> <X> to thank him for his decision to vote YES today for health care <X> <PROPMALE> <PROPMALE>, <X> <PROPMALE>, and <X> are smiling today.	2010-03-21 14:36:59	123	0	-	3	4	-1
c6a9a43058c8cc8398ca6e97324c0fae	<X> course it had to be the <X> from my <X> district in Texas who yelled \baby killer\" last night in the House."	2010-03-22 20:37:51	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	enjoying a great <X> at <X> then <X> around the neighborhood finding some great new places in <X>	2010-03-28 18:30:33	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	Just saw a report on <X> <X> men <X> people on <X> at the same time being <X> and <X> <X> benefits.... <X> with <X> must be the \true or real americans\" <X> keep hearing about."	2010-03-31 03:53:35	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	is an uncle again <X> to the world <PROPFEMALE> <PROPFEMALE> <X>	2010-04-05 22:55:58	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	hello <X> you <X>	2010-05-10 20:05:43	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	there is no <X> button on a dog who wants breakfast	2010-05-12 11:04:13	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	<X> 10 hr.s until <X> can have a real life again	2010-05-20 11:20:31	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	shouldn't <X> decide what's going to be in history text books rather than the <X>	2010-05-22 14:23:56	123	0	-	1	2	-1
c6a9a43058c8cc8398ca6e97324c0fae	<X> of Mass <X> support the <X> of Don't <X> of those who <X> Brown support <X> the law and so Brown is going to vote against the <X> he really doesn't <X> the people of <X> surprise.	2010-05-25 19:48:04	123	0	-	2	1	1
c6a9a43058c8cc8398ca6e97324c0fae	they have <X> <X> tests at <X> <X> thought that was only in soap <X> <X> <X>	2010-05-27 00:57:39	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	watching justice <X> at <X> <X>	2010-05-27 19:38:54	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	<X> day = <PROPFEMALE> girls <X> surround by white hair	2010-05-28 13:17:03	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	club box <X> home <X> <X> first time at <X> as a <X> <PROPMALE> <X> eating ice cream out of a plastic red sox <X>	2010-06-19 01:49:59	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	wonders if it is all leading up to <X> to me <X> gods	2010-07-03 16:01:01	123	0	-	1	2	-1
c6a9a43058c8cc8398ca6e97324c0fae	is in an empire state of mind, but still has to pack tonite	2010-07-09 02:04:40	123	0	-	1	2	-1
c6a9a43058c8cc8398ca6e97324c0fae	all my <PROPFIRST> <X> any of you tried out the <PROPFIRST> <X> light <X>	2010-07-17 19:07:54	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	3 days until my first official philly <X> the little things in life	2010-07-20 00:55:20	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	is headed to the city of ????? <X> \love\" and ??????? <X> \"brother\""	2010-07-23 12:37:47	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	congrats on your <X> <PROPFIRST> <X>	2010-08-05 20:01:36	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	is <X> 48 hours to <X>	2010-08-07 18:45:18	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	<X>	2010-08-11 22:29:04	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	lunch in <X> TX	2010-08-12 19:08:41	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	is the <PROPMALE> of the <X> tan today.	2010-08-19 15:49:42	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	is en route to <X>	2010-08-24 14:04:44	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	a little shopping in <X> before <PROPMALE> hits.	2010-09-03 17:52:03	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	wonders why <X> <X> are not speaking out against the <X> burning thus <X> General <X> and the <X> silence says everything.	2010-09-08 02:11:12	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	is at the <X> School <X> about to see <X> <X> <PROPFIRST> <PROPFIRST> <X> and <PROPFEMALE> <X> duke it out. Go <PROPFIRST> <PROPFIRST>!	2010-09-15 21:59:55	123	0	-	1	1	0
c6a9a43058c8cc8398ca6e97324c0fae	morning <X> down <PROPFEMALE> Hill Road	2010-09-18 15:47:06	123	0	-	0	0	0
c6a9a43058c8cc8398ca6e97324c0fae	is wondering why it always takes twice as long to find something at <X> <X> of the <X> have names, only crazy <PROPFIRST>!	2010-09-19 18:49:52	123	0	-	1	1	0
